FECHAELAB,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
2022-01-26 12:59:12.503,F37197,8558.0,E,2.0,2022-01-26,2022-01-26 00:00:00,2022-01-26,,1350.0,0.0,0.0
2022-01-26 13:35:29.217,F37198,8554.0,E,2.0,2022-01-26,2022-01-26 00:00:00,2022-01-26,,2490.75,0.0,0.0
2022-01-26 13:56:38.650,F37199,8467.0,E,2.0,2022-01-26,2022-01-26 00:00:00,2022-01-26,,1346.4,0.0,0.0
2022-01-26 14:05:48.950,F37200,8556.0,E,2.0,2022-01-26,2022-01-26 00:00:00,2022-01-26,,3640.0,0.0,0.0
2022-01-26 14:54:00.337,F37201,2044.0,E,2.0,2022-01-26,2022-01-26 00:00:00,2022-01-26,,170.0,0.0,0.0
2022-01-26 16:27:05.060,F37202,5926.0,E,2.0,2022-01-26,2022-01-26 00:00:00,2022-01-26,,473.28000000000003,0.0,0.0
2022-01-27 09:41:02.547,F37203,6895.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,165.0,0.0,0.0
2022-01-27 10:13:39.000,F37204,5926.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,1659.6000000000001,0.0,0.0
2022-01-27 10:20:34.913,F37205,6381.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,1636.0000000000002,0.0,0.0
2022-01-27 10:51:56.160,F37206,5851.0,E,5.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,280.0,0.0,0.0
2022-01-27 10:59:16.157,F37207,8128.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,577.214,0.0,0.0
2022-01-27 11:22:39.117,F37208,6509.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,398.00000000000006,0.0,0.0
2022-01-27 11:34:37.910,F37209,5258.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,665.0,0.0,0.0
2022-01-27 13:24:49.520,F37210,421.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-02-11,,102.5,0.0,0.0
2022-01-27 13:43:58.760,F37211,4528.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,800.0000000000001,0.0,0.0
2022-01-27 16:12:26.790,F37212,3931.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,1091.7993000000001,0.0,0.0
2022-01-27 17:08:13.703,F37213,5926.0,E,2.0,2022-01-27,2022-01-25 00:00:00,2022-01-27,,2574.3518,0.0,0.0
2022-01-27 17:42:19.960,F37214,5926.0,E,2.0,2022-01-27,2022-01-27 00:00:00,2022-01-27,,107.76,0.0,0.0
2022-01-28 09:40:43.453,F37215,6614.0,E,2.0,2022-01-28,2022-01-26 00:00:00,2022-01-28,,499.0,0.0,0.0
2022-01-28 10:51:44.073,F37216,8560.0,E,2.0,2022-01-28,2022-01-28 00:00:00,2022-01-28,,697.5,0.0,0.0
2022-01-28 11:13:56.500,F37217,6734.0,E,2.0,2022-01-28,2022-01-28 00:00:00,2022-01-28,,2700.0,0.0,0.0
2022-01-28 13:20:33.960,F37218,8349.0,E,2.0,2022-01-28,2022-01-28 00:00:00,2022-01-28,,120.0,0.0,0.0
2022-01-28 14:00:09.037,F37219,2963.0,E,2.0,2022-01-28,2022-01-24 00:00:00,2022-01-28,,3567.0000000000005,0.0,0.0
2022-01-28 14:36:17.683,F37220,3910.0,E,3.0,2022-01-28,2022-01-28 00:00:00,2022-02-12,,3907.7,0.0,0.0
2022-01-28 14:57:45.367,F37221,5941.0,E,2.0,2022-01-28,2022-01-25 00:00:00,2022-01-28,,4305.0,0.0,0.0
2022-01-28 16:02:25.503,F37222,3402.0,E,2.0,2022-01-28,2022-01-31 00:00:00,2022-01-28,,990.0000000000001,0.0,0.0
2022-01-28 16:24:36.087,F37223,8561.0,E,2.0,2022-01-28,2022-01-28 00:00:00,2022-01-28,,848.6,0.0,0.0
2022-01-28 17:16:31.413,F37224,5926.0,E,2.0,2022-01-28,2022-01-28 00:00:00,2022-01-28,,24.500000000000004,0.0,0.0
2022-01-31 11:22:00.883,F37225,3926.0,C,1.0,2022-01-31,2022-01-31 00:00:00,2022-03-02,2022-01-31,2904.0,0.0,0.0
2022-01-31 11:31:00.163,F37226,253.0,E,3.0,2022-01-31,2022-01-27 00:00:00,2022-03-17,,5251.0,0.0,0.0
2022-01-31 11:40:48.357,F37227,466.0,E,1.0,2022-01-31,2022-01-20 00:00:00,2022-04-01,,3650.0,0.0,0.0
2022-01-31 11:47:23.887,F37228,466.0,E,1.0,2022-01-31,2022-01-20 00:00:00,2022-04-01,,3650.0000000000005,0.0,0.0
2022-01-31 11:52:39.477,F37229,6593.0,E,3.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,44.291000000000004,0.0,0.0
2022-01-31 12:07:52.857,F37230,466.0,E,1.0,2022-01-31,2022-01-20 00:00:00,2022-04-01,,4928.4,0.0,0.0
2022-01-31 12:10:53.460,F37231,466.0,E,1.0,2022-01-31,2022-01-20 00:00:00,2022-04-01,,4137.0,0.0,0.0
2022-01-31 12:13:16.920,F37232,8132.0,E,3.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,1188.7491,0.0,0.0
2022-01-31 12:42:51.120,F37233,6278.0,E,2.0,2022-01-31,2022-01-28 00:00:00,2022-01-31,,925.6,0.0,0.0
2022-01-31 12:54:38.943,F37234,361.0,E,2.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,480.00000000000006,0.0,0.0
2022-01-31 13:32:54.417,F37235,4612.0,E,2.0,2022-01-31,2021-09-22 00:00:00,2022-01-31,,1517.63,0.0,0.0
2022-01-31 14:13:06.903,F37236,2357.0,E,2.0,2022-01-31,2022-01-27 00:00:00,2022-01-31,,1995.4,0.0,0.0
2022-01-31 15:22:23.643,F37237,8563.0,E,1.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,2629.5,0.0,0.0
2022-01-31 15:33:55.660,F37238,7001.0,E,2.0,2022-01-31,2022-01-24 00:00:00,2022-01-31,,535.09,0.0,0.0
2022-01-31 15:39:45.677,F37239,8235.0,E,5.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,2391.6896,0.0,0.0
2022-01-31 15:51:19.037,F37240,4889.0,E,1.0,2022-01-31,2022-01-28 00:00:00,2022-01-31,,15236.150000000001,0.0,0.0
2022-01-31 15:56:47.043,F37241,0.0,E,2.0,2022-01-31,2022-02-01 00:00:00,2022-01-31,,2118.0,0.0,0.0
2022-01-31 16:04:58.640,F37242,0.0,E,1.0,2022-01-31,2022-02-03 00:00:00,2022-01-31,,1250.0,0.0,0.0
2022-01-31 16:09:54.803,F37243,0.0,E,2.0,2022-01-31,2022-01-21 00:00:00,2022-01-31,,2468.0,0.0,0.0
2022-01-31 16:12:31.327,F37244,0.0,E,2.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,2500.0,0.0,0.0
2022-01-31 16:14:51.887,F37245,0.0,E,2.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,1896.5517000000002,0.0,0.0
2022-01-31 16:27:16.400,F37246,0.0,E,3.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,15711.706800000002,0.0,0.0
2022-01-31 17:07:26.947,F37247,0.0,E,2.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,411.62750000000005,0.0,0.0
2022-01-31 17:09:19.260,F37248,0.0,E,2.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,344.85,0.0,0.0
2022-01-31 17:28:27.083,F37249,6891.0,E,6.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,1944.0000000000002,0.0,0.0
2022-01-31 18:01:42.927,F37250,5458.0,E,3.0,2022-01-31,2022-01-31 00:00:00,2022-01-31,,197.50000000000003,0.0,0.0
2022-02-01 14:32:31.330,F37251,3926.0,C,1.0,2022-02-01,2022-01-31 00:00:00,2022-03-03,2022-02-01,2904.0,0.0,0.0
2022-02-01 14:48:48.250,F37252,3926.0,E,1.0,2022-02-01,2022-01-31 00:00:00,2022-03-03,,2904.0000000000005,0.0,0.0
2022-02-01 14:51:31.550,F37253,3926.0,E,1.0,2022-02-01,2022-01-31 00:00:00,2022-03-03,,2376.0,0.0,0.0
2022-02-01 14:55:41.627,F37254,5569.0,E,3.0,2022-02-01,2022-02-01 00:00:00,2022-03-03,,369.6,0.0,0.0
2022-02-01 15:01:41.187,F37255,4539.0,E,3.0,2022-02-01,2022-02-01 00:00:00,2022-02-01,,1000.0000000000001,0.0,0.0
2022-02-01 15:07:08.047,F37256,8564.0,E,2.0,2022-02-01,2022-02-01 00:00:00,2022-02-01,,985.0000000000001,0.0,0.0
2022-02-01 15:18:40.580,F37257,8316.0,E,3.0,2022-02-01,2022-01-31 00:00:00,2022-02-01,,2671.8,0.0,0.0
2022-02-02 09:21:36.500,F37258,4535.0,E,2.0,2022-02-02,2022-02-02 00:00:00,2022-02-02,,920.0,0.0,0.0
2022-02-02 09:32:34.137,F37259,6211.0,E,2.0,2022-02-02,2022-02-02 00:00:00,2022-02-02,,385.0,0.0,0.0
2022-02-02 10:11:38.463,F37260,4029.0,E,2.0,2022-02-02,2021-01-19 00:00:00,2022-02-02,,3892.2400000000002,0.0,0.0
2022-02-02 12:23:17.617,F37261,5458.0,E,3.0,2022-02-02,2022-02-01 00:00:00,2022-02-02,,197.50000000000003,0.0,0.0
2022-02-02 12:30:58.777,F37262,1784.0,E,2.0,2022-02-02,2022-01-26 00:00:00,2022-02-17,,871.5000000000001,0.0,0.0
2022-02-02 14:30:09.127,F37263,484.0,E,2.0,2022-02-02,2022-01-27 00:00:00,2022-02-17,,6112.28,0.0,0.0
2022-02-02 16:39:13.053,F37264,6573.0,E,2.0,2022-02-02,2022-02-02 00:00:00,2022-02-02,,600.0,0.0,0.0
2022-02-02 17:00:13.517,F37265,8567.0,E,2.0,2022-02-02,2022-02-02 00:00:00,2022-02-02,,144.16000000000003,0.0,0.0
2022-02-02 17:02:28.743,F37266,6121.0,E,2.0,2022-02-02,2022-02-02 00:00:00,2022-02-02,,202.36360000000002,0.0,0.0
2022-02-02 17:20:32.787,F37267,5926.0,E,2.0,2022-02-02,2022-02-02 00:00:00,2022-02-02,,310.0,0.0,0.0
2022-02-02 17:25:49.297,F37268,5926.0,E,2.0,2022-02-02,2022-02-02 00:00:00,2022-02-02,,88.3388,0.0,0.0
2022-02-02 17:35:44.893,F37269,3718.0,E,2.0,2022-02-02,2022-02-02 00:00:00,2022-02-02,,4132.692400000001,0.0,0.0
2022-02-02 17:50:18.407,F37270,1016.0,E,3.0,2022-02-02,2022-02-01 00:00:00,2022-03-04,,2200.0,0.0,0.0
2022-02-03 11:18:53.867,F37271,6158.0,E,2.0,2022-02-03,2022-02-03 00:00:00,2022-02-03,,1215.0,0.0,0.0
2022-02-03 11:41:24.070,F37272,4528.0,E,2.0,2022-02-03,2022-02-03 00:00:00,2022-02-03,,600.0,0.0,0.0
2022-02-03 12:06:06.233,F37273,5745.0,E,2.0,2022-02-03,2022-02-03 00:00:00,2022-02-03,,460.00000000000006,0.0,0.0
2022-02-03 12:19:56.647,F37274,2483.0,E,2.0,2022-02-03,2022-02-02 00:00:00,2022-02-03,,680.0,0.0,0.0
2022-02-03 12:29:55.067,F37275,8559.0,E,2.0,2022-02-03,2022-02-02 00:00:00,2022-02-03,,565.4000000000001,0.0,0.0
2022-02-03 13:00:11.263,F37276,453.0,E,2.0,2022-02-03,2022-02-02 00:00:00,2022-02-18,,2965.4800000000005,0.0,0.0
2022-02-03 13:12:01.447,F37277,5456.0,E,3.0,2022-02-03,2022-02-04 00:00:00,2022-02-03,,7267.76,0.0,0.0
2022-02-03 14:32:41.043,F37278,6671.0,E,1.0,2022-02-03,2022-02-09 00:00:00,2022-02-03,,2630.32,0.0,0.0
2022-02-03 15:23:05.540,F37279,8557.0,E,2.0,2022-02-03,2022-02-01 00:00:00,2022-02-03,,2250.0,0.0,0.0
2022-02-03 16:09:35.970,F37280,361.0,C,2.0,2022-02-03,2022-01-21 00:00:00,2022-02-03,2022-02-17,2483.25,0.0,0.0
2022-02-03 16:31:29.893,F37281,5926.0,E,2.0,2022-02-03,2022-02-03 00:00:00,2022-02-03,,1058.6200000000001,0.0,0.0
2022-02-04 10:42:20.303,F37282,1965.0,E,2.0,2022-02-04,2022-01-28 00:00:00,2022-03-06,,16118.850000000002,2417.83,0.0
2022-02-04 10:46:08.763,F37283,1965.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-03-06,,1581.0000000000002,237.15000000000003,0.0
2022-02-04 10:51:02.233,F37284,1965.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-03-06,,5497.0,824.5500000000001,0.0
2022-02-04 10:56:01.933,F37285,4784.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,1293.6000000000001,0.0,0.0
2022-02-04 11:22:48.967,F37286,6547.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,240.00000000000003,0.0,0.0
2022-02-04 11:36:27.337,F37287,8568.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,1058.75,0.0,0.0
2022-02-04 12:17:35.390,F37288,8322.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,906.5,0.0,0.0
2022-02-04 12:24:20.173,F37289,5926.0,E,2.0,2022-02-04,2022-01-26 00:00:00,2022-02-04,,4244.900000000001,0.0,0.0
2022-02-04 13:44:00.960,F37290,8569.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,1435.8,0.0,0.0
2022-02-04 14:06:16.240,F37291,5926.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,834.2900000000001,0.0,0.0
2022-02-04 14:07:57.237,F37292,5926.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,120.00000000000001,0.0,0.0
2022-02-04 14:22:16.650,F37293,5944.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,1563.0800000000002,0.0,0.0
2022-02-04 14:36:10.380,F37294,5928.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-19,,1156.3000000000002,0.0,0.0
2022-02-04 14:37:39.800,F37295,5928.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-19,,1060.3000000000002,0.0,0.0
2022-02-04 14:42:43.470,F37296,6804.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,1141.0,0.0,0.0
2022-02-04 17:03:03.047,F37297,8242.0,E,2.0,2022-02-04,2022-02-04 00:00:00,2022-02-04,,664.5,0.0,0.0
2022-02-08 10:00:53.577,F37298,1453.0,E,1.0,2022-02-08,2022-02-08 00:00:00,2022-03-10,,868.75,0.0,0.0
2022-02-08 10:06:01.833,F37299,2385.0,E,1.0,2022-02-08,2022-01-28 00:00:00,2022-03-10,,21602.160000000003,0.0,0.0
2022-02-08 11:03:11.930,F37300,3612.0,E,1.0,2022-02-08,2022-02-01 00:00:00,2022-04-09,,9334.400000000001,0.0,0.0
2022-02-08 11:30:01.377,F37301,8551.0,E,2.0,2022-02-08,2022-01-28 00:00:00,2022-02-08,,5632.95,0.0,0.0
2022-02-08 11:38:55.600,F37302,8551.0,E,2.0,2022-02-08,2022-01-28 00:00:00,2022-02-08,,16254.0,0.0,0.0
2022-02-08 12:16:46.800,F37303,4889.0,E,1.0,2022-02-08,2022-02-08 00:00:00,2022-02-08,,3798.36,0.0,0.0
2022-02-08 13:13:34.780,F37304,8571.0,E,2.0,2022-02-08,2022-02-08 00:00:00,2022-02-08,,157.58,0.0,0.0
2022-02-08 16:12:58.560,F37305,8314.0,E,2.0,2022-02-08,2022-02-08 00:00:00,2022-02-08,,3176.25,0.0,0.0
2022-02-08 17:34:36.557,F37306,5271.0,E,3.0,2022-02-08,2022-02-08 00:00:00,2022-03-10,,113.55140000000002,0.0,0.0
2022-02-08 17:50:17.827,F37307,8572.0,E,2.0,2022-02-08,2022-02-08 00:00:00,2022-02-08,,6141.630000000001,0.0,0.0
2022-02-09 08:25:06.353,F37308,1429.0,E,1.0,2022-02-09,2022-02-08 00:00:00,2022-04-10,,9450.0,0.0,0.0
2022-02-09 09:34:09.127,F37309,1965.0,C,2.0,2022-02-09,2022-02-08 00:00:00,2022-03-11,2022-02-09,6625.5,993.83,0.0
2022-02-09 14:01:32.983,F37310,8243.0,E,2.0,2022-02-09,2022-02-09 00:00:00,2022-02-09,,56.0,0.0,0.0
2022-02-09 14:21:45.890,F37311,8294.0,E,2.0,2022-02-09,2022-02-09 00:00:00,2022-02-09,,2045.0,0.0,0.0
2022-02-09 14:23:37.397,F37312,6381.0,E,2.0,2022-02-09,2022-01-27 00:00:00,2022-02-09,,8154.0,0.0,0.0
2022-02-09 14:42:07.387,F37313,3882.0,E,2.0,2022-02-09,2022-02-09 00:00:00,2022-02-09,,6237.3,0.0,0.0
2022-02-09 14:44:28.267,F37314,8490.0,E,2.0,2022-02-09,2022-02-09 00:00:00,2022-02-09,,1055.6,0.0,0.0
2022-02-09 14:49:49.230,F37315,3047.0,E,2.0,2022-02-09,2022-02-03 00:00:00,2022-02-24,,6008.1252,0.0,0.0
2022-02-09 14:51:50.313,F37316,8380.0,E,2.0,2022-02-09,2022-02-09 00:00:00,2022-02-09,,550.0,0.0,0.0
2022-02-09 14:57:12.430,F37317,1965.0,E,2.0,2022-02-09,2022-02-08 00:00:00,2022-03-11,,6625.5,993.83,0.0
2022-02-09 16:17:32.717,F37318,6956.0,E,1.0,2022-02-09,2022-02-08 00:00:00,2022-02-09,,11579.97,0.0,0.0
2022-02-09 17:03:02.463,F37319,161.0,E,1.0,2022-02-09,2022-02-09 00:00:00,2022-03-11,,1054.0,0.0,0.0
2022-02-09 17:06:33.167,F37320,1339.0,E,1.0,2022-02-09,2022-02-07 00:00:00,2022-03-11,,9596.04,0.0,0.0
2022-02-09 17:22:11.870,F37321,5926.0,E,2.0,2022-02-09,2022-02-04 00:00:00,2022-02-09,,3429.75,0.0,0.0
2022-02-09 17:41:21.057,F37322,5287.0,E,1.0,2022-02-09,2022-02-11 00:00:00,2022-03-11,,537.6,0.0,0.0
2022-02-09 17:48:00.970,F37323,417.0,E,2.0,2022-02-09,2022-01-28 00:00:00,2022-02-24,,6252.32,0.0,0.0
2022-02-09 17:57:03.490,F37324,6827.0,E,2.0,2022-02-09,2022-02-09 00:00:00,2022-02-09,,292.0,0.0,0.0
2022-02-10 08:42:24.617,F37325,3010.0,E,2.0,2022-02-10,2022-02-10 00:00:00,2022-02-10,,1039.2,0.0,0.0
2022-02-10 10:22:43.083,F37326,8565.0,E,2.0,2022-02-10,2022-02-09 00:00:00,2022-02-10,,1705.95,0.0,0.0
2022-02-10 11:05:17.173,F37327,8569.0,E,2.0,2022-02-10,2022-02-10 00:00:00,2022-02-10,,1711.5,0.0,0.0
2022-02-10 12:20:57.307,F37328,8574.0,C,2.0,2022-02-10,2022-02-10 00:00:00,2022-02-10,2022-02-10,347.2875,0.0,0.0
2022-02-10 12:25:02.750,F37329,8574.0,E,2.0,2022-02-10,2022-02-10 00:00:00,2022-02-10,,347.2875,0.0,0.0
2022-02-10 12:40:21.583,F37330,125.0,E,2.0,2022-02-10,2022-02-10 00:00:00,2022-02-10,,2033.35511,0.0,0.0
2022-02-10 14:03:57.433,F37331,4598.0,E,1.0,2022-02-10,2022-02-01 00:00:00,2022-03-12,,9159.75,0.0,0.0
2022-02-10 14:24:07.127,F37332,8316.0,E,2.0,2022-02-10,2022-02-10 00:00:00,2022-02-10,,759.0900000000001,0.0,0.0
2022-02-10 15:29:21.953,F37333,5728.0,E,1.0,2022-02-10,2022-02-08 00:00:00,2022-02-25,,2116.5,0.0,0.0
2022-02-10 16:45:38.220,F37334,8523.0,C,1.0,2022-02-10,2022-02-10 00:00:00,2022-03-12,2022-06-17,6620.599999999999,0.0,0.0
2022-02-10 17:21:19.607,F37335,5926.0,E,2.0,2022-02-10,2022-02-08 00:00:00,2022-02-10,,152.81,0.0,0.0
2022-02-10 17:23:58.713,F37336,5926.0,E,2.0,2022-02-10,2022-02-10 00:00:00,2022-02-10,,2353.905,0.0,0.0
2022-02-11 09:29:27.230,F37337,8196.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,1703.7504,0.0,0.0
2022-02-11 10:05:31.033,F37338,2900.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,4550.0,0.0,0.0
2022-02-11 10:26:23.707,F37339,2279.0,E,2.0,2022-02-11,2022-02-09 00:00:00,2022-02-11,,8667.0,0.0,0.0
2022-02-11 10:40:56.717,F37340,5633.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,1476.0000000000002,0.0,0.0
2022-02-11 11:42:07.517,F37341,6259.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,3085.5,0.0,0.0
2022-02-11 11:43:52.927,F37342,6259.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,307.5,0.0,0.0
2022-02-11 12:08:36.837,F37343,5644.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-26,,270.3,0.0,0.0
2022-02-11 13:02:52.100,F37344,5410.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-26,,288.75,0.0,0.0
2022-02-11 13:24:04.223,F37345,6960.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,2555.0118,0.0,0.0
2022-02-11 13:39:48.537,F37346,5258.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,187.88000000000002,0.0,0.0
2022-02-11 14:35:50.297,F37347,6154.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,781.5400000000001,0.0,0.0
2022-02-11 14:59:12.047,F37348,5669.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,1417.5000000000002,0.0,0.0
2022-02-11 16:04:59.887,F37349,8575.0,E,3.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,2092.22,0.0,0.0
2022-02-11 16:20:45.780,F37350,8570.0,E,3.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,900.0000000000001,0.0,0.0
2022-02-11 16:29:29.470,F37351,357.0,E,2.0,2022-02-11,2022-02-03 00:00:00,2022-02-26,,10150.0,0.0,0.0
2022-02-11 16:36:22.540,F37352,2917.0,E,2.0,2022-02-11,2022-02-10 00:00:00,2022-02-11,,4258.9965,0.0,0.0
2022-02-11 17:46:37.233,F37353,8576.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,990.0000000000001,0.0,0.0
2022-02-11 17:48:43.040,F37354,5926.0,E,2.0,2022-02-11,2022-02-11 00:00:00,2022-02-11,,637.5006000000001,0.0,0.0
2022-02-14 10:33:46.410,F37355,1289.0,E,1.0,2022-02-14,2022-02-04 00:00:00,2022-03-16,,5973.0,0.0,0.0
2022-02-14 11:20:18.750,F37356,8577.0,E,2.0,2022-02-14,2022-02-14 00:00:00,2022-02-14,,973.2400000000001,0.0,0.0
2022-02-14 11:32:58.267,F37357,5211.0,E,3.0,2022-02-14,2022-02-11 00:00:00,2022-02-14,,6188.880000000001,0.0,0.0
2022-02-14 14:01:46.870,F37358,3718.0,E,2.0,2022-02-14,2022-02-10 00:00:00,2022-02-14,,6286.08,0.0,0.0
2022-02-14 14:57:46.057,F37359,8562.0,E,2.0,2022-02-14,2022-02-08 00:00:00,2022-02-14,,1452.18,0.0,0.0
2022-02-14 17:33:46.920,F37360,8503.0,C,3.0,2022-02-14,2022-02-14 00:00:00,2022-02-14,2022-02-14,14000.000000000002,0.0,0.0
2022-02-14 17:36:05.843,F37361,5458.0,E,3.0,2022-02-14,2022-02-11 00:00:00,2022-02-14,,1185.0,0.0,0.0
2022-02-14 17:47:16.663,F37362,5926.0,E,2.0,2022-02-14,2022-02-14 00:00:00,2022-02-14,,336.93,0.0,0.0
2022-02-14 17:53:17.750,F37363,7067.0,E,1.0,2022-02-14,2022-02-08 00:00:00,2022-02-14,,5668.990000000001,0.0,0.0
2022-02-15 10:17:15.607,F37364,8579.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,1058.75,0.0,0.0
2022-02-15 10:50:38.163,F37365,8580.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,413.51,0.0,0.0
2022-02-15 11:55:42.733,F37366,4612.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,990.0,0.0,0.0
2022-02-15 12:19:43.787,F37367,5935.0,E,2.0,2022-02-15,2022-02-11 00:00:00,2022-03-02,,894.84,0.0,0.0
2022-02-15 12:30:22.813,F37368,8307.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,1496.0300000000002,0.0,0.0
2022-02-15 12:34:32.857,F37369,8307.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,125.00000000000001,0.0,0.0
2022-02-15 13:26:22.957,F37370,6892.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,2174.6000000000004,0.0,0.0
2022-02-15 15:17:14.807,F37371,5926.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,480.17,0.0,0.0
2022-02-15 16:00:56.917,F37372,6458.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,1404.0,0.0,0.0
2022-02-15 16:14:43.737,F37373,2740.0,E,2.0,2022-02-15,2022-02-18 00:00:00,2022-02-15,,5046.0,0.0,0.0
2022-02-15 17:21:47.547,F37374,5926.0,E,2.0,2022-02-15,2022-02-15 00:00:00,2022-02-15,,654.8199999999999,0.0,0.0
2022-02-16 09:27:58.310,F37375,3437.0,E,2.0,2022-02-16,2022-02-10 00:00:00,2022-02-16,,2573.7504,0.0,0.0
2022-02-16 09:49:08.737,F37376,1401.0,E,3.0,2022-02-16,2022-02-09 00:00:00,2022-02-16,,3000.0000000000005,0.0,0.0
2022-02-16 09:55:01.817,F37377,5271.0,E,3.0,2022-02-16,2022-02-08 00:00:00,2022-03-18,,6500.000000000001,0.0,0.0
2022-02-16 10:19:41.477,F37378,253.0,E,3.0,2022-02-16,2022-02-16 00:00:00,2022-04-02,,5251.0,0.0,0.0
2022-02-16 12:52:29.460,F37379,5148.0,E,2.0,2022-02-16,2022-02-16 00:00:00,2022-03-03,,1058.75,0.0,0.0
2022-02-16 13:16:03.113,F37380,6040.0,E,2.0,2022-02-16,2022-02-16 00:00:00,2022-02-16,,4080.0000000000005,0.0,0.0
2022-02-16 13:22:27.520,F37381,8483.0,E,2.0,2022-02-16,2022-02-16 00:00:00,2022-02-16,,4758.64,0.0,0.0
2022-02-16 13:38:07.387,F37382,8581.0,E,2.0,2022-02-16,2022-02-16 00:00:00,2022-02-16,,279.9,0.0,0.0
2022-02-16 14:11:40.933,F37383,1831.0,E,2.0,2022-02-16,2022-02-03 00:00:00,2022-04-02,,1881.7,0.0,0.0
2022-02-16 16:59:50.087,F37384,6892.0,E,2.0,2022-02-16,2022-02-16 00:00:00,2022-02-16,,137.94,0.0,0.0
2022-02-16 17:38:45.787,F37385,3424.0,E,2.0,2022-02-16,2022-02-16 00:00:00,2022-02-16,,2282.0,0.0,0.0
2022-02-17 09:50:24.250,F37386,2595.0,E,3.0,2022-02-17,2022-01-07 00:00:00,2022-02-17,,4595.9,0.0,0.0
2022-02-17 09:57:46.457,F37387,8243.0,E,2.0,2022-02-17,2022-02-17 00:00:00,2022-02-17,,149.5514,0.0,0.0
2022-02-17 10:08:58.227,F37388,856.0,E,2.0,2022-02-17,2022-02-10 00:00:00,2022-02-17,,1451.182,0.0,0.0
